时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
55,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499966262,2.5493796318,2.5262363088,2.3212546730
56,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999953,2.5499959960,2.5493224413,2.5253948321,2.3192925402
57,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999938,2.5499952744,2.5492620159,2.5245479631,2.3173496838
58,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999919,2.5499944525,2.5491983060,2.5236960065,2.3154255966
59,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999895,2.5499935204,2.5491312658,2.5228392528,2.3135197934
60,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999866,2.5499924680,2.5490608537,2.5219779796,2.3116318094
61,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999829,2.5499912847,2.5489870315,2.5211124515,2.3097612164
62,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999784,2.5499899595,2.5489097651,2.5202429211,2.3079075842
63,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999729,2.5499884809,2.5488290237,2.5193696294,2.3060704975
64,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999662,2.5499868369,2.5487447802,2.5184928067,2.3042495608
65,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999582,2.5499850155,2.5486570105,2.5176126724,2.3024443944
66,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999485,2.5499830038,2.5485656941,2.5167294365,2.3006546337
67,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999999,2.5499999370,2.5499807890,2.5484708132,2.5158432992,2.2988799278
68,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999999,2.5499999233,2.5499783578,2.5483723533,2.5149544518,2.2971199392
69,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999999,2.5499999072,2.5499756965,2.5482703025,2.5140630771,2.2953743427
70,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999999,2.5499998883,2.5499727914,2.5481646517,2.5131693497,2.2936428249
71,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999998,2.5499998661,2.5499696281,2.5480553942,2.5122734363,2.2919250837
72,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999998,2.5499998403,2.5499661924,2.5479425261,2.5113754964,2.2902208275
73,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999997,2.5499998105,2.5499624697,2.5478260457,2.5104756824,2.2885297749
74,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999996,2.5499997760,2.5499584451,2.5477059534,2.5095741400,2.2868516541
75,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999996,2.5499997363,2.5499541038,2.5475822518,2.5086710083,2.2851862024
76,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999994,2.5499996909,2.5499494306,2.5474549455,2.5077664205,2.2835331661
77,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999993,2.5499996391,2.5499444103,2.5473240412,2.5068605039,2.2818922996
78,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999991,2.5499995801,2.5499390276,2.5471895471,2.5059533803,2.2802633653
79,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999989,2.5499995132,2.5499332671,2.5470514733,2.5050451662,2.2786461332
80,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999986,2.5499994377,2.5499271132,2.5469098315,2.5041359730,2.2770403808
81,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999983,2.5499993526,2.5499205505,2.5467646347,2.5032259074,2.2754458921
82,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999979,2.5499992570,2.5499135634,2.5466158975,2.5023150712,2.2738624582
83,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999974,2.5499991500,2.5499061364,2.5464636359,2.5014035621,2.2722898763
84,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999969,2.5499990305,2.5498982539,2.5463078671,2.5004914735,2.2707279498
85,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999962,2.5499988974,2.5498899005,2.5461486094,2.4995788949,2.2691764878
86,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999955,2.5499987495,2.5498810607,2.5459858822,2.4986659118,2.2676353053
87,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999946,2.5499985856,2.5498717191,2.5458197060,2.4977526061,2.2661042225
88,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999935,2.5499984044,2.5498618604,2.5456501023,2.4968390563,2.2645830646
89,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999922,2.5499982046,2.5498514693,2.5454770933,2.4959253374,2.2630716620
90,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999908,2.5499979846,2.5498405309,2.5453007023,2.4950115214,2.2615698497
91,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999891,2.5499977432,2.5498290300,2.5451209531,2.4940976770,2.2600774675
